anio_mes,anio,mes,empresa_grupo,petroleo_m3,gas_mm3,agua_m3,boe,pozos_activos
2019-04,2019,4,TotalEnergies,10434.5,135099.4,20399.6059,795260824.0,56
2019-04,2019,4,Vista Energy,26107.1,2849.3,15662.968,16935134.0,11
2019-04,2019,4,Wintershall,2302.2,1242.5,852.47,7327894.0,12
2019-04,2019,4,YPF,280969.0,223157.5,84810.5,1315272456.0,749
2019-05,2019,5,APCO,0.0,0.0,0.0,0.0,4
2019-05,2019,5,Argenta,0.0,0.0,0.0,0.0,1
2019-05,2019,5,Capex,132.2,47.6,31.450000000000003,280770.0,7
2019-05,2019,5,Chevron,44.6,15.2,73.47,90039.0,4
2019-05,2019,5,ExxonMobil,5580.3,21526.0,5657.87,126736840.0,15
2019-05,2019,5,Grecoil,0.0,0.0,0.0,0.0,1
2019-05,2019,5,Kilwer,0.0,0.0,0.0,0.0,3
2019-05,2019,5,Medanito,42.0,2.9,5.84,17569.0,2
2019-05,2019,5,Pampa Energía,0.0,1384.2,254.93155,8147679.0,3
2019-05,2019,5,Pan American Energy,19836.3,56086.7,34149.832405,330250949.0,38
2019-05,2019,5,Petrolera El Trébol,1475.3,0.0,318.04999999999995,9279.0,7
2019-05,2019,5,Pluspetrol,3240.2,8432.4,1076.23,49653369.0,10
2019-05,2019,5,Shell,26193.0,2871.1,6753.57,17063931.0,29
2019-05,2019,5,Tecpetrol,23546.7,416919.1,61658.957125,2454134100.0,82
2019-05,2019,5,TotalEnergies,9334.4,142165.3,29445.803979999997,836843846.0,60
2019-05,2019,5,Vista Energy,22213.5,2831.7,8704.499,16807158.0,11
2019-05,2019,5,Wintershall,2069.2,1141.7,763.8000000000001,6733120.0,12
2019-05,2019,5,YPF,300890.3,276823.4,108780.02,1631275070.0,757
2019-06,2019,6,APCO,0.0,0.0,0.0,0.0,4
2019-06,2019,6,Argenta,0.0,0.0,0.0,0.0,1
2019-06,2019,6,Capex,130.8,47.0,29.95,277759.0,7
2019-06,2019,6,Chevron,25.2,8.6,41.47,50829.0,4
2019-06,2019,6,ExxonMobil,4999.1,21915.5,7735.049999999999,129025843.0,15
2019-06,2019,6,Grecoil,0.0,0.0,0.0,0.0,1
2019-06,2019,6,Kilwer,289.1,11.3,2039.88,68095.0,4
2019-06,2019,6,Medanito,43.0,4.7,6.6,27759.0,2
2019-06,2019,6,Pampa Energía,0.0,1379.3,251.7127,8118468.0,3
2019-06,2019,6,Pan American Energy,18889.5,44862.6,26518.332967,264180038.0,38
2019-06,2019,6,Petrolera El Trébol,1314.5,0.0,259.37,8268.0,7
2019-06,2019,6,Pluspetrol,2445.3,6245.6,677.14,36777035.0,10
2019-06,2019,6,Shell,24992.3,3693.4,7336.93,21896791.0,33
2019-06,2019,6,Tecpetrol,20640.1,455975.5,67391.48299,2684001434.0,84
2019-06,2019,6,TotalEnergies,6840.3,149116.9,31738.345970000002,877745124.0,60
2019-06,2019,6,Vista Energy,17524.1,2118.5,5726.134,12579954.0,15
2019-06,2019,6,Wintershall,1820.8,983.1,648.16,5797861.0,12
2019-06,2019,6,YPF,289808.0,293442.2,106773.44,1729023549.0,766
2019-07,2019,7,Argenta,0.0,0.0,0.0,0.0,1
2019-07,2019,7,Capex,133.7,41.0,29.16,242226.0,7
2019-07,2019,7,Chevron,46.7,11.9,80.3,70551.0,4
2019-07,2019,7,ExxonMobil,8360.2,48464.9,31324.53,285316870.0,18
2019-07,2019,7,Grecoil,0.0,0.0,0.0,0.0,1
2019-07,2019,7,Kilwer,5442.3,418.5,4300.17,2497582.0,4
2019-07,2019,7,Medanito,105.8,9.8,25.5,58230.0,2
2019-07,2019,7,Pampa Energía,0.0,1430.4,244.39480000000003,8419087.0,3
2019-07,2019,7,Pan American Energy,20293.0,58855.8,35187.788011,346552668.0,40
2019-07,2019,7,Petrolera El Trébol,1173.5,0.0,258.9,7380.0,7
2019-07,2019,7,Pluspetrol,2185.9,5743.3,537.28,33818925.0,16
2019-07,2019,7,Shell,31315.2,5914.7,8116.45,35010661.0,35
2019-07,2019,7,Tecpetrol,21606.3,472008.4,74165.61287,2778377170.0,84
2019-07,2019,7,TotalEnergies,8144.2,156397.8,30284.112929999996,920608822.0,62
2019-07,2019,7,Vista Energy,21348.5,2450.2,21612.529,14556230.0,19
2019-07,2019,7,Wintershall,1733.2,938.1,599.0,5532676.0,12
2019-07,2019,7,YPF,304800.8,327029.5,129895.53,1926812838.0,776
2019-08,2019,8,Argenta,0.0,0.0,0.0,0.0,1
2019-08,2019,8,Capex,136.3,41.4,26.369999999999997,244421.0,7
2019-08,2019,8,Chevron,70.1,8.4,128.65,49692.0,4
2019-08,2019,8,ExxonMobil,10257.1,47930.8,20694.14,282185323.0,18
2019-08,2019,8,Grecoil,0.0,0.0,0.0,0.0,1
2019-08,2019,8,Kilwer,6860.7,551.7,2191.58,3290166.0,4
2019-08,2019,8,Medanito,101.1,8.8,22.09,52138.0,2
2019-08,2019,8,Pampa Energía,130.1,2654.8,540.06056,15626727.0,6
2019-08,2019,8,Pan American Energy,28446.5,62448.1,51006.246413,367748645.0,43
2019-08,2019,8,Petrolera El Trébol,1009.5,0.0,178.81,6350.0,7
2019-08,2019,8,Pluspetrol,2982.6,7640.9,3320.58,44993246.0,17
2019-08,2019,8,Shell,35696.3,5577.5,6726.47,33053870.0,35
2019-08,2019,8,Tecpetrol,21307.5,453803.2,81758.44181,2671219594.0,87
2019-08,2019,8,TotalEnergies,11939.2,152066.0,31112.218340000007,895135429.0,64
2019-08,2019,8,Vista Energy,41110.9,4529.0,22436.386,26916251.0,19
2019-08,2019,8,Wintershall,2838.6,930.8,1013.89,5496450.0,14
2019-08,2019,8,YPF,332833.6,364928.1,131722.5,2150060490.0,783
2019-09,2019,9,Capex,110.3,34.5,22.13,203702.0,7
2019-09,2019,9,Chevron,67.8,8.1,124.5,48089.0,4
2019-09,2019,9,ExxonMobil,9707.2,48540.8,18557.3,285771912.0,22
2019-09,2019,9,Grecoil,0.0,0.0,0.0,0.0,1
2019-09,2019,9,Kilwer,4102.4,305.9,604.2629999999999,1826456.0,4
2019-09,2019,9,Medanito,100.7,8.8,22.909999999999997,52548.0,2
2019-09,2019,9,Pampa Energía,430.6,19567.3,1984.0635,115175982.0,6
2019-09,2019,9,Pan American Energy,31308.1,55682.2,38691.981813,327942460.0,46
2019-09,2019,9,Petrolera El Trébol,852.1,0.0,127.435,5360.0,9
2019-09,2019,9,Pluspetrol,8726.6,23564.8,9822.81,138757109.0,20
2019-09,2019,9,Shell,30018.4,5273.1,7913.64,31226281.0,35
2019-09,2019,9,Tecpetrol,21734.1,371232.7,47540.12136,2185212335.0,87
2019-09,2019,9,TotalEnergies,13504.3,143560.6,26465.76857,845082402.0,64
2019-09,2019,9,Vista Energy,37606.1,4564.5,13798.100999999999,27103214.0,19
2019-09,2019,9,Wintershall,7815.8,1435.2,2321.34,8496513.0,14
2019-09,2019,9,YPF,318389.8,345012.7,112774.06,2032747652.0,788
2019-10,2019,10,Capex,115.4,46.4,22.259999999999998,273954.0,7
2019-10,2019,10,Chevron,70.1,8.4,128.65,49692.0,4
2019-10,2019,10,ExxonMobil,3298.4,33546.0,14347.34,197472443.0,22
2019-10,2019,10,Grecoil,0.0,0.0,0.0,0.0,1
2019-10,2019,10,Kilwer,3814.4,287.1,336.974,1714140.0,4
2019-10,2019,10,Medanito,111.2,8.9,24.25,53026.0,2
2019-10,2019,10,Pampa Energía,250.5,22355.3,2469.64459,131585020.0,6
2019-10,2019,10,Pan American Energy,41030.6,55340.0,36230.505302,325989042.0,46
2019-10,2019,10,Petrolera El Trébol,801.2,125.7,907.361,744911.0,10
2019-10,2019,10,Pluspetrol,12035.1,40260.5,13509.06,237049041.0,22
2019-10,2019,10,Shell,33147.1,4118.4,2413.73,24449162.0,35
2019-10,2019,10,Tecpetrol,19783.8,444280.5,53779.49292,2615159575.0,87
2019-10,2019,10,TotalEnergies,15561.5,155416.7,28115.35638,914880691.0,64
2019-10,2019,10,Vista Energy,32030.7,3897.3,9679.349,23140715.0,19
2019-10,2019,10,Wintershall,10058.4,1644.0,3500.41,9739793.0,14
2019-10,2019,10,YPF,329047.7,330141.6,120023.15,1945283340.0,802
2019-11,2019,11,Capex,134.7,48.7,24.94,287319.0,7
2019-11,2019,11,Chevron,62.5,7.5,114.81,44349.0,4
2019-11,2019,11,ExxonMobil,6050.6,31209.5,15562.17,183737176.0,22
2019-11,2019,11,Kilwer,3204.2,255.6,214.999,1524820.0,4
2019-11,2019,11,Medanito,104.4,5.9,25.189999999999998,35443.0,2
2019-11,2019,11,Pampa Energía,184.3,23594.3,2478.79485,138876976.0,6
2019-11,2019,11,Pan American Energy,37742.8,44642.9,27241.068651,263005754.0,47
2019-11,2019,11,Petrolera El Trébol,1717.5,0.0,1382.0620000000001,10802.0,10
2019-11,2019,11,Pluspetrol,13213.4,50805.4,19450.17,299123827.0,22
2019-11,2019,11,Shell,31129.3,5895.5,4456.17,34896772.0,36
2019-11,2019,11,Tecpetrol,18001.4,252647.9,29741.500525,1487198755.0,87
2019-11,2019,11,TotalEnergies,15587.6,152994.4,25125.97475,900623368.0,64
2019-11,2019,11,Vista Energy,29624.4,3733.4,7498.557,22161412.0,19
2019-11,2019,11,Wintershall,8699.5,1476.2,2966.27,8743751.0,14
2019-11,2019,11,YPF,332048.1,284808.3,99826.99,1678470252.0,807
2019-12,2019,12,Capex,176.8,41.6,36.1,246146.0,7
2019-12,2019,12,Chevron,67.8,8.1,124.5,48089.0,4
2019-12,2019,12,ExxonMobil,16187.0,36748.5,18738.27,216403310.0,22
2019-12,2019,12,Kilwer,2991.3,234.0,122.001,1396375.0,4
2019-12,2019,12,Medanito,90.6,6.6,19.22,39359.0,2
2019-12,2019,12,Pampa Energía,3416.1,22238.7,3447.92957,130918348.0,7
2019-12,2019,12,Pan American Energy,44153.8,29637.3,27600.836223,174722615.0,49
2019-12,2019,12,Petrolera El Trébol,724.6,0.0,235.952,4557.0,10
2019-12,2019,12,Pluspetrol,17280.9,70172.3,20434.51,413143097.0,22
2019-12,2019,12,Shell,37272.6,8132.3,8384.289999999999,48101161.0,39
2019-12,2019,12,Tecpetrol,24084.1,297743.3,40637.51992,1752668504.0,87
2019-12,2019,12,TotalEnergies,15404.1,148988.5,23336.931651,877043314.0,70
2019-12,2019,12,Vista Energy,28223.9,3766.3,6376.024,22346223.0,19
2019-12,2019,12,Wintershall,7828.4,1043.3,2730.42,6190222.0,14
2019-12,2019,12,YPF,347980.8,297950.9,113538.62,1755927683.0,811
2020-01,2020,1,Capex,172.6,44.1,45.19,260422.0,7
2020-01,2020,1,Chevron,70.1,8.4,128.65,49692.0,4
2020-01,2020,1,ExxonMobil,22579.0,44957.6,21793.87,264762455.0,22
2020-01,2020,1,Kilwer,2727.7,212.1,96.997,1265313.0,4
2020-01,2020,1,Medanito,93.4,9.2,16.97,55033.0,2
2020-01,2020,1,Pampa Energía,3541.9,21682.9,2414.02156,127647624.0,7
2020-01,2020,1,Pan American Energy,47525.8,42325.5,28370.157959,249426830.0,53
2020-01,2020,1,Petrolera El Trébol,604.9,0.0,158.254,3804.0,10
2020-01,2020,1,Pluspetrol,17203.1,74298.5,14816.710000000001,437429469.0,22
2020-01,2020,1,Shell,40968.1,8268.8,6760.94,48927786.0,39
2020-01,2020,1,Tecpetrol,21818.2,374561.7,43720.011895,2204807240.0,87
2020-01,2020,1,TotalEnergies,13542.7,144164.3,21308.955012,848636167.0,70
2020-01,2020,1,Vista Energy,25739.0,3361.2,5672.558,19945664.0,23
2020-01,2020,1,Wintershall,7047.6,813.8,2252.4,4834474.0,14
2020-01,2020,1,YPF,348190.3,290733.6,108277.44,1713448260.0,817
2020-02,2020,2,Capex,176.1,41.1,49.05,242964.0,7
2020-02,2020,2,Chevron,65.5,7.8,120.35,46486.0,4
2020-02,2020,2,ExxonMobil,30335.6,51542.4,18650.81,303569260.0,22
2020-02,2020,2,Kilwer,3339.7,256.9,88.953,1533261.0,4
2020-02,2020,2,Medanito,89.1,7.9,17.41,46884.0,2
2020-02,2020,2,Pampa Energía,2297.7,18546.4,1791.9170699999997,109178585.0,7
2020-02,2020,2,Pan American Energy,47765.5,58357.6,26116.785912,343793194.0,55
2020-02,2020,2,Petrolera El Trébol,713.2,0.0,131.11894999999998,4487.0,10
2020-02,2020,2,Pluspetrol,15097.2,64952.8,10997.43,382407047.0,22
2020-02,2020,2,Shell,44131.6,12358.0,9032.95,73016953.0,43
2020-02,2020,2,Tecpetrol,19634.8,329900.8,46708.19846,1941919374.0,87
2020-02,2020,2,TotalEnergies,11688.0,134491.2,23270.29278,791688528.0,70
2020-02,2020,2,Vista Energy,22881.8,3069.8,16862.142,18213047.0,23
2020-02,2020,2,Wintershall,6193.8,689.8,1893.75,4099121.0,14
2020-02,2020,2,YPF,340868.6,265639.0,113268.97,1565695158.0,825
2020-03,2020,3,Capex,162.2,34.5,59.36,203969.0,7
2020-03,2020,3,Chevron,5.4,0.6,9.86,3807.0,4
2020-03,2020,3,ExxonMobil,25507.9,55253.0,18284.81,325379779.0,22
2020-03,2020,3,Kilwer,2985.2,237.6,104.691,1417378.0,4
2020-03,2020,3,Medanito,95.0,7.4,16.92,43919.0,2
2020-03,2020,3,Pampa Energía,2015.0,18459.4,1675.3169200000002,108664525.0,7
2020-03,2020,3,Pan American Energy,52532.5,54534.7,25725.757275,321321881.0,55
2020-03,2020,3,Petrolera El Trébol,615.4,0.0,68.816,3870.0,10
2020-03,2020,3,Pluspetrol,17780.3,91443.4,14048.85,538347783.0,22
2020-03,2020,3,Shell,49043.9,11653.9,8256.45,68903635.0,43
2020-03,2020,3,Tecpetrol,19041.5,306507.4,40176.02069,1804222188.0,87
2020-03,2020,3,TotalEnergies,11593.1,143609.6,27833.32964,845359289.0,70
2020-03,2020,3,Vista Energy,27441.2,3472.8,19817.644,20613653.0,23
2020-03,2020,3,Wintershall,6640.7,754.1,1958.4850000000001,4480273.0,14
2020-03,2020,3,YPF,389550.5,270125.8,117978.95,1592410675.0,830
2020-04,2020,4,Capex,148.6,44.2,61.51,261274.0,7
2020-04,2020,4,Chevron,0.0,0.0,0.0,0.0,4
2020-04,2020,4,ExxonMobil,7739.7,42032.7,9080.47,247453214.0,22
2020-04,2020,4,Kilwer,1433.2,110.8,49.629,661070.0,4
2020-04,2020,4,Medanito,91.8,5.9,14.98,35540.0,2
2020-04,2020,4,Pampa Energía,160.8,16855.6,1623.9783599999998,99213256.0,7
2020-04,2020,4,Pan American Energy,49223.1,51119.0,20089.644451,301195972.0,55
2020-04,2020,4,Petrolera El Trébol,115.9,0.0,18.27,729.0,10
2020-04,2020,4,Pluspetrol,15753.7,84194.5,12146.49,495667976.0,22
2020-04,2020,4,Shell,46021.4,7605.4,5179.29,45055095.0,43
2020-04,2020,4,Tecpetrol,3400.8,262291.7,25545.81735,1543870625.0,87
2020-04,2020,4,TotalEnergies,6544.7,121992.7,19684.08899,718090329.0,70
2020-04,2020,4,Vista Energy,732.7,130.0,165.226,769736.0,23
2020-04,2020,4,Wintershall,6188.5,733.9,1806.5700000000002,4358544.0,14
2020-04,2020,4,YPF,299184.8,233384.5,100846.52,1375582917.0,830
2020-05,2020,5,Capex,172.4,40.3,66.68,238231.0,7
2020-05,2020,5,Chevron,2.3,0.3,4.15,1603.0,4
2020-05,2020,5,ExxonMobil,25729.7,44323.9,13437.96,261052162.0,22
2020-05,2020,5,Kilwer,0.0,0.0,0.0,0.0,4
2020-05,2020,5,Medanito,71.7,5.8,13.53,34295.0,2
2020-05,2020,5,Pampa Energía,0.0,16280.6,1583.76574,95827813.0,7
2020-05,2020,5,Pan American Energy,47910.0,56841.8,20093.600252,334872180.0,56
2020-05,2020,5,Petrolera El Trébol,0.0,0.0,0.0,0.0,10
2020-05,2020,5,Pluspetrol,14583.4,80389.0,11575.31,473261262.0,22
2020-05,2020,5,Shell,45774.4,5045.7,3434.25,29986909.0,43
2020-05,2020,5,Tecpetrol,12503.8,341027.5,32377.591969999998,2007366254.0,87
2020-05,2020,5,TotalEnergies,8810.5,138605.1,22578.615931,815885182.0,70
2020-05,2020,5,Vista Energy,7034.4,849.4,762.932,5043655.0,23
2020-05,2020,5,Wintershall,6016.8,722.6,1684.3600000000001,4290892.0,14
2020-05,2020,5,YPF,290507.1,224852.1,86982.94,1325306806.0,830
2020-06,2020,6,Argenta,0.0,0.0,0.0,0.0,1
2020-06,2020,6,Capex,159.9,37.5,40.19,221967.0,7
2020-06,2020,6,Chevron,0.0,0.0,0.0,0.0,4
2020-06,2020,6,ExxonMobil,25177.4,43228.2,13323.869999999999,254599616.0,22
2020-06,2020,6,Kilwer,0.0,0.0,0.0,0.0,4
2020-06,2020,6,Medanito,94.3,7.7,19.73,45798.0,2
2020-06,2020,6,Pampa Energía,0.0,14783.1,1446.24598,87013105.0,7
2020-06,2020,6,Pan American Energy,43544.9,57998.2,22020.439225000002,341651574.0,57
2020-06,2020,6,Petrolera El Trébol,0.0,0.0,0.0,0.0,10
2020-06,2020,6,Pluspetrol,19308.3,81204.1,17202.4,478088551.0,22
2020-06,2020,6,Shell,44762.9,4914.2,3151.43,29206247.0,43
2020-06,2020,6,Tecpetrol,22999.6,370801.9,31776.41149,2182684690.0,87
2020-06,2020,6,TotalEnergies,8490.4,144251.6,22436.07399,849118311.0,74
2020-06,2020,6,Vista Energy,59684.0,7264.9,17510.366,43136390.0,23
2020-06,2020,6,Wintershall,5527.7,645.9,1525.7,3836595.0,14
2020-06,2020,6,YPF,326174.6,219586.1,84691.81,1294535540.0,830
2020-07,2020,7,Argenta,0.0,0.0,0.0,0.0,1
2020-07,2020,7,Capex,176.2,36.2,41.82,214240.0,7
2020-07,2020,7,Chevron,0.0,0.0,0.0,0.0,4
2020-07,2020,7,ExxonMobil,15667.4,36024.6,9504.49,212139444.0,22
2020-07,2020,7,Kilwer,0.0,0.0,0.0,0.0,4
2020-07,2020,7,Medanito,82.5,5.6,17.27,33304.0,2
2020-07,2020,7,Pampa Energía,0.0,12833.8,1446.90363,75539799.0,7
2020-07,2020,7,Pan American Energy,44797.8,54538.5,17278.543513,321295295.0,57
2020-07,2020,7,Petrolera El Trébol,202.0,20.1,52.836999999999996,119861.0,10
2020-07,2020,7,Pluspetrol,22813.0,83332.9,15128.25,490640654.0,22
2020-07,2020,7,Shell,47260.3,4942.1,3411.42,29386350.0,47
2020-07,2020,7,Tecpetrol,20839.9,425792.0,54861.077836000004,2506342504.0,87
2020-07,2020,7,TotalEnergies,8763.4,144962.7,21442.09006,853305530.0,74
2020-07,2020,7,Vista Energy,46038.7,5700.6,12838.176,33843397.0,23
2020-07,2020,7,Wintershall,4214.4,472.9,1064.3,2809763.0,14
2020-07,2020,7,YPF,364815.2,227991.9,85283.78,1344255004.0,830
2020-08,2020,8,Argenta,0.0,0.0,0.0,0.0,1
2020-08,2020,8,Capex,187.5,37.6,37.4,222433.0,7
2020-08,2020,8,Chevron,0.0,0.0,0.0,0.0,4
2020-08,2020,8,ExxonMobil,25783.6,38513.0,12543.27,226849914.0,22
2020-08,2020,8,Kilwer,0.0,0.0,0.0,0.0,4
2020-08,2020,8,Medanito,94.0,6.0,19.25,36025.0,2
2020-08,2020,8,Pampa Energía,0.0,15224.5,1705.02716,89611311.0,7
2020-08,2020,8,Pan American Energy,44614.7,58946.9,16027.643659,347242160.0,57
2020-08,2020,8,Petrolera El Trébol,644.0,178.4,49.331,1054075.0,10
2020-08,2020,8,Pluspetrol,22849.7,82795.2,13688.17,487476096.0,22
2020-08,2020,8,Shell,48474.4,8383.3,4321.2300000000005,49649242.0,47
2020-08,2020,8,Tecpetrol,19471.4,406181.4,48801.644863,2390906069.0,87
2020-08,2020,8,TotalEnergies,13840.3,157328.1,27103.51453,926120516.0,74
2020-08,2020,8,Vista Energy,36708.5,5147.7,9253.404,30530541.0,23
2020-08,2020,8,Wintershall,5373.8,631.6,1309.26,3751399.0,14
2020-08,2020,8,YPF,360400.7,223422.6,86819.83,1317332526.0,830
2020-09,2020,9,Argenta,0.0,0.0,0.0,0.0,1
2020-09,2020,9,Capex,199.0,42.1,47.019999999999996,249111.0,7
2020-09,2020,9,Chevron,0.0,0.0,0.0,0.0,9
2020-09,2020,9,ExxonMobil,25427.9,35344.6,8823.09,208198015.0,22
2020-09,2020,9,Kilwer,0.0,0.0,0.0,0.0,4
2020-09,2020,9,Medanito,102.6,6.4,19.16,38198.0,2
2020-09,2020,9,Pampa Energía,0.0,13124.8,1418.05132,77252460.0,7
2020-09,2020,9,Pan American Energy,40765.9,58036.2,16024.533932,341857260.0,57
2020-09,2020,9,Petrolera El Trébol,492.1,105.4,42.388,623265.0,10
2020-09,2020,9,Pluspetrol,22337.7,79751.2,10809.84,469556068.0,22
2020-09,2020,9,Shell,49816.2,12103.7,7635.45,71555663.0,47
2020-09,2020,9,Tecpetrol,17276.9,315859.3,32046.973023,1859256295.0,87
2020-09,2020,9,TotalEnergies,15615.1,161472.9,26337.929745,950527428.0,74
2020-09,2020,9,Vista Energy,25508.6,3063.8,31032.485,18193834.0,27
2020-09,2020,9,Wintershall,4812.7,632.2,1244.81,3751283.0,14
2020-09,2020,9,YPF,327463.9,212727.8,85767.52,1254175404.0,830
2020-10,2020,10,Argenta,0.0,0.0,0.0,0.0,1
2020-10,2020,10,Capex,194.6,43.1,50.46,254734.0,7
2020-10,2020,10,Chevron,0.0,0.0,0.0,0.0,9
2020-10,2020,10,ExxonMobil,28222.5,34889.0,9904.47,205534296.0,22
2020-10,2020,10,Kilwer,0.0,0.0,0.0,0.0,4
2020-10,2020,10,Medanito,113.6,5.4,17.84,32205.0,2
2020-10,2020,10,Pampa Energía,0.0,13065.8,1503.274,76905202.0,7
2020-10,2020,10,Pan American Energy,42738.5,52466.8,14335.604067,309088635.0,57
2020-10,2020,10,Petrolera El Trébol,719.5,219.2,91.767,1295020.0,10
2020-10,2020,10,Pluspetrol,22237.4,80944.8,11240.75,476581085.0,22
2020-10,2020,10,Shell,52583.0,13144.8,12122.22,77700983.0,51
2020-10,2020,10,Tecpetrol,16843.1,353871.7,33093.233182,2082994977.0,87
2020-10,2020,10,TotalEnergies,16117.8,165236.3,23632.42552,972682228.0,74
2020-10,2020,10,Vista Energy,56555.5,6494.7,36877.125,38583678.0,27
2020-10,2020,10,Wintershall,4586.8,673.8,1214.32,3994896.0,14
2020-10,2020,10,YPF,327836.1,206965.5,84896.16,1220260972.0,830
2020-11,2020,11,Argenta,0.0,0.0,0.0,0.0,1
2020-11,2020,11,Capex,186.5,41.5,56.61,245265.0,7
2020-11,2020,11,Chevron,1844.0,587.4,8734.2,3468878.0,9
2020-11,2020,11,ExxonMobil,25986.2,34896.3,10505.08,205562994.0,22
2020-11,2020,11,Kilwer,1686.5,116.4,50.834,695950.0,4
2020-11,2020,11,Medanito,106.0,6.3,19.57,37866.0,2
2020-11,2020,11,Pampa Energía,0.0,6877.1,703.7004,40478724.0,7
2020-11,2020,11,Pan American Energy,40096.2,53009.4,15241.413481,312265787.0,57
2020-11,2020,11,Petrolera El Trébol,381.5,95.8,86.726,566403.0,10
2020-11,2020,11,Pluspetrol,18836.2,71750.7,9135.49,422443158.0,22
2020-11,2020,11,Shell,57478.8,13459.2,9673.91,79582457.0,51
2020-11,2020,11,Tecpetrol,14514.8,253054.9,22719.678807,1489572448.0,87
2020-11,2020,11,TotalEnergies,14471.8,162268.5,23141.57468,955203675.0,74
2020-11,2020,11,Vista Energy,60581.6,7348.8,22975.771,43636380.0,31
2020-11,2020,11,Wintershall,4187.2,618.3,1092.0,3665474.0,14
2020-11,2020,11,YPF,324824.0,175323.0,84145.02,1033994152.0,840
2020-12,2020,12,Argenta,0.0,0.0,0.0,0.0,1
2020-12,2020,12,Capex,168.5,43.3,64.13,255687.0,7
2020-12,2020,12,Chevron,7141.9,2669.3,16482.13,15756397.0,9
2020-12,2020,12,ExxonMobil,21726.3,36348.0,10128.29,214081134.0,22
2020-12,2020,12,Kilwer,3100.9,270.1,40.18,1609331.0,4
2020-12,2020,12,Medanito,106.7,9.7,19.189999999999998,57942.0,2
2020-12,2020,12,Pampa Energía,0.0,5834.7,598.34478,34343009.0,7
2020-12,2020,12,Pan American Energy,39448.9,50799.5,14665.58812,299253795.0,57
2020-12,2020,12,Petrolera El Trébol,468.4,99.6,55.355000000000004,589158.0,10
2020-12,2020,12,Pluspetrol,17091.8,67423.4,8208.15,396961522.0,22
2020-12,2020,12,Shell,63178.4,11676.5,7622.78,69125330.0,51
2020-12,2020,12,Tecpetrol,16162.6,265044.1,20469.241633,1560151002.0,87
2020-12,2020,12,TotalEnergies,13218.6,158698.2,19961.36215,934180514.0,74
2020-12,2020,12,Vista Energy,75345.9,8450.5,46061.62,50213652.0,35
2020-12,2020,12,Wintershall,4208.2,618.1,1120.93,3664784.0,14
2020-12,2020,12,YPF,349401.7,173571.4,94100.1,1023838718.0,848
2021-01,2021,1,Argenta,0.0,0.0,0.0,0.0,1
2021-01,2021,1,Capex,160.6,42.4,69.07,250753.0,7
2021-01,2021,1,Chevron,10556.2,4708.5,16544.64,27780894.0,9
2021-01,2021,1,ExxonMobil,19788.7,34942.5,9650.06,205795916.0,22
2021-01,2021,1,Kilwer,2731.6,234.1,19.14,1394806.0,4
2021-01,2021,1,Medanito,75.4,17.4,12.5,103008.0,2
2021-01,2021,1,Pampa Energía,0.0,6908.3,723.4385,40662370.0,7
2021-01,2021,1,Pan American Energy,37497.4,46285.3,13505.738696,272670897.0,57
2021-01,2021,1,Petrolera El Trébol,435.6,177.0,45.519999999999996,1044426.0,10
2021-01,2021,1,Pluspetrol,15924.1,63241.3,12302.26,372338572.0,24
2021-01,2021,1,Shell,64498.3,11657.8,5396.56,69023739.0,51
2021-01,2021,1,Tecpetrol,15051.3,321220.0,29434.112693,1890795828.0,91
2021-01,2021,1,TotalEnergies,13367.5,145383.3,17956.00443,855809974.0,74
2021-01,2021,1,Vista Energy,79337.2,9412.3,26725.371,55899719.0,35
2021-01,2021,1,Wintershall,4018.6,608.0,1028.21,3603730.0,14
2021-01,2021,1,YPF,392410.7,185061.1,100751.65,1091737946.0,854
2021-02,2021,2,Argenta,0.0,0.0,0.0,0.0,1
2021-02,2021,2,Capex,133.1,38.0,63.18,224389.0,7
2021-02,2021,2,Chevron,10153.4,4299.6,13565.41,25371022.0,9
2021-02,2021,2,ExxonMobil,14111.8,28297.8,7787.92,166649613.0,22
2021-02,2021,2,Kilwer,2283.0,198.0,4.73,1179529.0,4
2021-02,2021,2,Medanito,125.9,15.2,26.64,89965.0,2
2021-02,2021,2,Pampa Energía,0.0,7731.3,685.74055,45506685.0,7
2021-02,2021,2,Pan American Energy,32547.8,38840.9,12784.655362,228822168.0,57
2021-02,2021,2,Petrolera El Trébol,339.9,141.8,62.173,836543.0,10
2021-02,2021,2,Pluspetrol,22352.7,67078.6,19977.93,394965532.0,24
2021-02,2021,2,Shell,61049.7,15012.5,4579.28,88747809.0,51
2021-02,2021,2,Tecpetrol,13969.6,277242.6,36421.715378,1631937696.0,93
2021-02,2021,2,TotalEnergies,10581.6,130072.1,15427.368766,765671074.0,74
2021-02,2021,2,Vista Energy,67257.7,7532.4,38432.631,44758657.0,39
2021-02,2021,2,Wintershall,3554.6,517.2,905.32,3066362.0,14
2021-02,2021,2,YPF,373670.1,164630.8,88492.31,971367045.0,855
2021-03,2021,3,Argenta,0.0,0.0,0.0,0.0,1
2021-03,2021,3,Capex,140.3,42.5,76.7,251096.0,7
2021-03,2021,3,Chevron,11540.0,5007.8,14063.66,29548752.0,9
2021-03,2021,3,ExxonMobil,15329.4,31025.5,9045.79,182712663.0,28
2021-03,2021,3,Kilwer,2225.4,185.9,22.86,1107934.0,4
